Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
328283;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.629856 55.878969, 37.628906 55.879096);POINT (37.6294 55.879);myData.biz;55.878969;37.629856;55.879096;37.628906
328284;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.628906 55.879096, 37.628163 55.879242);POINT (37.6285 55.8792);myData.biz;55.879096;37.628906;55.879242;37.628163
328285;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.628163 55.879242, 37.627422 55.879348);POINT (37.6278 55.8793);myData.biz;55.879242;37.628163;55.879348;37.627422
328286;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.627422 55.879348, 37.625638 55.879523);POINT (37.6265 55.8794);myData.biz;55.879348;37.627422;55.879523;37.625638
328287;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.625638 55.879523, 37.624672 55.879543);POINT (37.6252 55.8795);myData.biz;55.879523;37.625638;55.879543;37.624672
328288;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.624672 55.879543, 37.624367 55.879513);POINT (37.6245 55.8795);myData.biz;55.879543;37.624672;55.879513;37.624367
328289;1668;55;3;5;4;0;Южное Медведково;LINESTRING (37.624367 55.879513, 37.624284 55.879413);POINT (37.6243 55.8795);myData.biz;55.879513;37.624367;55.879413;37.624284
328290;35788;1192;74;113;101;15;Южное Медведково;LINESTRING (37.624358 55.879405, 37.624975 55.879342);POINT (37.6247 55.8794);myData.biz;55.879405;37.624358;55.879342;37.624975
328292;23841;794;49;75;67;10;Южное Медведково;LINESTRING (37.626049 55.874431, 37.625078 55.874553);POINT (37.6256 55.8745);myData.biz;55.874431;37.626049;55.874553;37.625078
328293;31560;1052;65;99;89;13;Южное Медведково;LINESTRING (37.626914 55.874322, 37.626822 55.874036);POINT (37.6269 55.8742);myData.biz;55.874322;37.626914;55.874036;37.626822
328295;494;16;0;1;1;0;Южное Медведково;LINESTRING (37.63445 55.876549, 37.634995 55.876575);POINT (37.6347 55.8766);myData.biz;55.876549;37.63445;55.876575;37.634995
328296;494;16;0;1;1;0;Южное Медведково;LINESTRING (37.634995 55.876575, 37.635072 55.876621);POINT (37.635 55.8766);myData.biz;55.876575;37.634995;55.876621;37.635072
328297;32497;1083;67;102;92;14;Южное Медведково;LINESTRING (37.631461 55.874057, 37.63127 55.874042);POINT (37.6314 55.874);myData.biz;55.874057;37.631461;55.874042;37.63127
328298;32497;1083;67;102;92;14;Южное Медведково;LINESTRING (37.63127 55.874042, 37.631151 55.874005);POINT (37.6312 55.874);myData.biz;55.874042;37.63127;55.874005;37.631151
328299;32497;1083;67;102;92;14;Южное Медведково;LINESTRING (37.631151 55.874005, 37.630965 55.873882);POINT (37.6311 55.8739);myData.biz;55.874005;37.631151;55.873882;37.630965
328300;32497;1083;67;102;92;14;Южное Медведково;LINESTRING (37.630965 55.873882, 37.630792 55.873869);POINT (37.6309 55.8739);myData.biz;55.873882;37.630965;55.873869;37.630792
328301;35013;1167;72;110;99;15;Южное Медведково;LINESTRING (37.630792 55.873869, 37.630778 55.873736);POINT (37.6308 55.8738);myData.biz;55.873869;37.630792;55.873736;37.630778
328302;28228;940;58;89;79;12;Южное Медведково;LINESTRING (37.630778 55.873736, 37.630553 55.873645);POINT (37.6307 55.8737);myData.biz;55.873736;37.630778;55.873645;37.630553
328303;28228;940;58;89;79;12;Южное Медведково;LINESTRING (37.630553 55.873645, 37.630355 55.873416);POINT (37.6305 55.8735);myData.biz;55.873645;37.630553;55.873416;37.630355
328304;18343;611;37;58;51;7;Южное Медведково;LINESTRING (37.630355 55.873416, 37.630388 55.873198);POINT (37.6304 55.8733);myData.biz;55.873416;37.630355;55.873198;37.630388
328305;18343;611;37;58;51;7;Южное Медведково;LINESTRING (37.630388 55.873198, 37.630157 55.873006);POINT (37.6303 55.8731);myData.biz;55.873198;37.630388;55.873006;37.630157
328306;12946;431;26;40;36;5;Южное Медведково;LINESTRING (37.630107 55.875701, 37.629672 55.875746);POINT (37.6299 55.8757);myData.biz;55.875701;37.630107;55.875746;37.629672
328307;5827;194;12;18;16;2;Южное Медведково;LINESTRING (37.631113 55.873706, 37.631774 55.873695);POINT (37.6314 55.8737);myData.biz;55.873706;37.631113;55.873695;37.631774
328308;243182;8106;503;770;689;105;Южное Медведково;LINESTRING (37.625884 55.878584, 37.626097 55.879228);POINT (37.626 55.8789);myData.biz;55.878584;37.625884;55.879228;37.626097
328309;26854;895;55;85;76;11;Южное Медведково;LINESTRING (37.626097 55.879228, 37.624975 55.879342);POINT (37.6255 55.8793);myData.biz;55.879228;37.626097;55.879342;37.624975
328311;32273;1075;66;102;91;13;Южное Медведково;LINESTRING (37.644139 55.877287, 37.644069 55.877004);POINT (37.6441 55.8771);myData.biz;55.877287;37.644139;55.877004;37.644069
328312;32273;1075;66;102;91;13;Южное Медведково;LINESTRING (37.644069 55.877004, 37.64313 55.877091);POINT (37.6436 55.877);myData.biz;55.877004;37.644069;55.877091;37.64313
328316;6434;214;13;20;18;2;Южное Медведково;LINESTRING (37.632749 55.876563, 37.632076 55.876634);POINT (37.6324 55.8766);myData.biz;55.876563;37.632749;55.876634;37.632076
328318;19356;645;40;61;54;8;Южное Медведково;LINESTRING (37.64193 55.873923, 37.640879 55.873812);POINT (37.6414 55.8739);myData.biz;55.873923;37.64193;55.873812;37.640879
328319;12113;403;25;38;34;5;Южное Медведково;LINESTRING (37.639975 55.873049, 37.640077 55.872724);POINT (37.64 55.8729);myData.biz;55.873049;37.639975;55.872724;37.640077
328320;12113;403;25;38;34;5;Южное Медведково;LINESTRING (37.640077 55.872724, 37.640371 55.872745);POINT (37.6402 55.8727);myData.biz;55.872724;37.640077;55.872745;37.640371
328321;12113;403;25;38;34;5;Южное Медведково;LINESTRING (37.640371 55.872745, 37.640435 55.87279);POINT (37.6404 55.8728);myData.biz;55.872745;37.640371;55.87279;37.640435
328322;12113;403;25;38;34;5;Южное Медведково;LINESTRING (37.640435 55.87279, 37.64095 55.872843);POINT (37.6407 55.8728);myData.biz;55.87279;37.640435;55.872843;37.64095
328323;12113;403;25;38;34;5;Южное Медведково;LINESTRING (37.64095 55.872843, 37.64113 55.872312);POINT (37.641 55.8726);myData.biz;55.872843;37.64095;55.872312;37.64113
328324;5304;176;10;16;14;2;Южное Медведково;LINESTRING (37.64113 55.872312, 37.640804 55.872038);POINT (37.641 55.8722);myData.biz;55.872312;37.64113;55.872038;37.640804
328325;14382;479;29;45;40;6;Южное Медведково;LINESTRING (37.64193 55.873923, 37.643337 55.874073);POINT (37.6426 55.874);myData.biz;55.873923;37.64193;55.874073;37.643337
328327;15612;520;32;49;44;6;Южное Медведково;LINESTRING (37.622953 55.877571, 37.619721 55.87789);POINT (37.6213 55.8777);myData.biz;55.877571;37.622953;55.87789;37.619721
328329;7969;265;16;25;22;3;Южное Медведково;LINESTRING (37.639946 55.876305, 37.639839 55.876338);POINT (37.6399 55.8763);myData.biz;55.876305;37.639946;55.876338;37.639839
328330;7969;265;16;25;22;3;Южное Медведково;LINESTRING (37.639839 55.876338, 37.639533 55.87632);POINT (37.6397 55.8763);myData.biz;55.876338;37.639839;55.87632;37.639533
328331;7969;265;16;25;22;3;Южное Медведково;LINESTRING (37.639533 55.87632, 37.639415 55.876274);POINT (37.6395 55.8763);myData.biz;55.87632;37.639533;55.876274;37.639415
328332;3568;118;7;11;10;1;Южное Медведково;LINESTRING (37.639415 55.876274, 37.639364 55.876442);POINT (37.6394 55.8764);myData.biz;55.876274;37.639415;55.876442;37.639364
328333;3568;118;7;11;10;1;Южное Медведково;LINESTRING (37.639364 55.876442, 37.639126 55.876418);POINT (37.6392 55.8764);myData.biz;55.876442;37.639364;55.876418;37.639126
328334;4401;146;9;13;12;1;Южное Медведково;LINESTRING (37.639415 55.876274, 37.639468 55.876097);POINT (37.6394 55.8762);myData.biz;55.876274;37.639415;55.876097;37.639468
328335;611;20;1;1;1;0;Южное Медведково;LINESTRING (37.639468 55.876097, 37.638755 55.876034);POINT (37.6391 55.8761);myData.biz;55.876097;37.639468;55.876034;37.638755
328336;2187;72;4;6;6;0;Южное Медведково;LINESTRING (37.639468 55.876097, 37.638215 55.875986);POINT (37.6388 55.876);myData.biz;55.876097;37.639468;55.875986;37.638215
328338;26938;897;55;85;76;11;Южное Медведково;LINESTRING (37.642916 55.875516, 37.642661 55.875557);POINT (37.6428 55.8755);myData.biz;55.875516;37.642916;55.875557;37.642661
328339;4533;151;9;14;12;1;Южное Медведково;LINESTRING (37.642916 55.875516, 37.643292 55.875456);POINT (37.6431 55.8755);myData.biz;55.875516;37.642916;55.875456;37.643292
328340;35017;1167;72;110;99;15;Южное Медведково;LINESTRING (37.642435 55.8766, 37.64298 55.876546);POINT (37.6427 55.8766);myData.biz;55.8766;37.642435;55.876546;37.64298
328341;18906;630;39;59;53;8;Южное Медведково;LINESTRING (37.641775 55.873907, 37.640879 55.873812);POINT (37.6413 55.8739);myData.biz;55.873907;37.641775;55.873812;37.640879
328342;952;31;1;2;2;0;Южное Медведково;LINESTRING (37.633603 55.8749, 37.633344 55.874446);POINT (37.6335 55.8747);myData.biz;55.8749;37.633603;55.874446;37.633344
328343;49835;1661;103;157;141;21;Южное Медведково;LINESTRING (37.633344 55.874446, 37.633216 55.87422);POINT (37.6333 55.8743);myData.biz;55.874446;37.633344;55.87422;37.633216
328344;9885;329;20;31;27;4;Южное Медведково;LINESTRING (37.630355 55.873416, 37.629872 55.873495);POINT (37.6301 55.8735);myData.biz;55.873416;37.630355;55.873495;37.629872
328345;33918;1130;70;107;96;14;Южное Медведково;LINESTRING (37.634485 55.871451, 37.634009 55.871406);POINT (37.6342 55.8714);myData.biz;55.871451;37.634485;55.871406;37.634009
328347;36969;1232;76;117;104;16;Южное Медведково;LINESTRING (37.628502 55.875056, 37.627868 55.875132);POINT (37.6282 55.8751);myData.biz;55.875056;37.628502;55.875132;37.627868
328349;2792;93;5;8;7;1;Южное Медведково;LINESTRING (37.630682 55.884055, 37.628952 55.881216);POINT (37.6298 55.8826);myData.biz;55.884055;37.630682;55.881216;37.628952
328350;6383;212;13;20;18;2;Южное Медведково;LINESTRING (37.635432 55.873919, 37.635138 55.873803);POINT (37.6353 55.8739);myData.biz;55.873919;37.635432;55.873803;37.635138
328351;25196;839;52;79;71;10;Южное Медведково;LINESTRING (37.651902 55.876525, 37.652807 55.876426);POINT (37.6524 55.8765);myData.biz;55.876525;37.651902;55.876426;37.652807
328352;8206;273;16;25;23;3;Южное Медведково;LINESTRING (37.652995 55.875251, 37.652931 55.874823);POINT (37.653 55.875);myData.biz;55.875251;37.652995;55.874823;37.652931
328354;8294;276;17;26;23;3;Южное Медведково;LINESTRING (37.625799 55.876218, 37.626908 55.876103);POINT (37.6264 55.8762);myData.biz;55.876218;37.625799;55.876103;37.626908
328356;5262;175;10;16;14;2;Южное Медведково;LINESTRING (37.620476 55.875755, 37.621619 55.875004);POINT (37.621 55.8754);myData.biz;55.875755;37.620476;55.875004;37.621619
328358;18470;615;38;58;52;7;Южное Медведково;LINESTRING (37.645412 55.87246, 37.644238 55.872348);POINT (37.6448 55.8724);myData.biz;55.87246;37.645412;55.872348;37.644238
328364;266;8;0;0;0;0;Южное Медведково;LINESTRING (37.651672 55.87225, 37.650336 55.872271);POINT (37.651 55.8723);myData.biz;55.87225;37.651672;55.872271;37.650336
328366;63296;2109;131;200;179;27;Южное Медведково;LINESTRING (37.650039 55.872399, 37.649618 55.872399);POINT (37.6498 55.8724);myData.biz;55.872399;37.650039;55.872399;37.649618
328372;4760;158;9;15;13;2;Южное Медведково;LINESTRING (37.644522 55.876638, 37.644593 55.87645);POINT (37.6446 55.8765);myData.biz;55.876638;37.644522;55.87645;37.644593
328374;20737;691;42;65;58;8;Южное Медведково;LINESTRING (37.629067 55.870861, 37.630392 55.871015);POINT (37.6297 55.8709);myData.biz;55.870861;37.629067;55.871015;37.630392
328376;8019;267;16;25;22;3;Южное Медведково;LINESTRING (37.630522 55.870371, 37.630999 55.870424);POINT (37.6308 55.8704);myData.biz;55.870371;37.630522;55.870424;37.630999
328377;21128;704;43;66;59;9;Южное Медведково;LINESTRING (37.626252 55.871689, 37.626155 55.871705);POINT (37.6262 55.8717);myData.biz;55.871689;37.626252;55.871705;37.626155
328378;24897;829;51;78;70;10;Южное Медведково;LINESTRING (37.641331 55.869659, 37.640715 55.869588);POINT (37.641 55.8696);myData.biz;55.869659;37.641331;55.869588;37.640715
328379;30283;1009;62;95;85;13;Южное Медведково;LINESTRING (37.642897 55.869816, 37.642104 55.869736);POINT (37.6425 55.8698);myData.biz;55.869816;37.642897;55.869736;37.642104
328380;8563;285;17;27;24;3;Южное Медведково;LINESTRING (37.641551 55.869681, 37.641275 55.870517);POINT (37.6414 55.8701);myData.biz;55.869681;37.641551;55.870517;37.641275
328381;15448;514;31;48;43;6;Южное Медведково;LINESTRING (37.642897 55.869816, 37.642994 55.869825);POINT (37.6429 55.8698);myData.biz;55.869816;37.642897;55.869825;37.642994
328382;24261;808;50;76;68;10;Южное Медведково;LINESTRING (37.618014 55.877433, 37.618035 55.877071);POINT (37.618 55.8773);myData.biz;55.877433;37.618014;55.877071;37.618035
328383;24261;808;50;76;68;10;Южное Медведково;LINESTRING (37.618035 55.877071, 37.619064 55.87712);POINT (37.6185 55.8771);myData.biz;55.877071;37.618035;55.87712;37.619064
328384;24261;808;50;76;68;10;Южное Медведково;LINESTRING (37.619064 55.87712, 37.61933 55.877135);POINT (37.6192 55.8771);myData.biz;55.87712;37.619064;55.877135;37.61933
328385;2447;81;5;7;6;1;Южное Медведково;LINESTRING (37.619438 55.877141, 37.619498 55.876867);POINT (37.6195 55.877);myData.biz;55.877141;37.619438;55.876867;37.619498
328386;7156;238;14;22;20;3;Южное Медведково;LINESTRING (37.618014 55.877433, 37.617598 55.877425);POINT (37.6178 55.8774);myData.biz;55.877433;37.618014;55.877425;37.617598
328387;7156;238;14;22;20;3;Южное Медведково;LINESTRING (37.617598 55.877425, 37.617578 55.877883);POINT (37.6176 55.8777);myData.biz;55.877425;37.617598;55.877883;37.617578
328388;7156;238;14;22;20;3;Южное Медведково;LINESTRING (37.617578 55.877883, 37.619027 55.877916);POINT (37.6183 55.8779);myData.biz;55.877883;37.617578;55.877916;37.619027
328389;8071;269;16;25;22;3;Южное Медведково;LINESTRING (37.630345 55.877809, 37.630825 55.87776);POINT (37.6306 55.8778);myData.biz;55.877809;37.630345;55.87776;37.630825
328390;782;26;1;2;2;0;Южное Медведково;LINESTRING (37.631255 55.877819, 37.63123 55.877862);POINT (37.6312 55.8778);myData.biz;55.877819;37.631255;55.877862;37.63123
328391;782;26;1;2;2;0;Южное Медведково;LINESTRING (37.63123 55.877862, 37.631463 55.878587);POINT (37.6313 55.8782);myData.biz;55.877862;37.63123;55.878587;37.631463
328392;8944;298;18;28;25;3;Южное Медведково;LINESTRING (37.627981 55.870092, 37.627432 55.870495);POINT (37.6277 55.8703);myData.biz;55.870092;37.627981;55.870495;37.627432
328393;8944;298;18;28;25;3;Южное Медведково;LINESTRING (37.627432 55.870495, 37.626903 55.871152);POINT (37.6272 55.8708);myData.biz;55.870495;37.627432;55.871152;37.626903
328394;8944;298;18;28;25;3;Южное Медведково;LINESTRING (37.626903 55.871152, 37.626787 55.871208);POINT (37.6268 55.8712);myData.biz;55.871152;37.626903;55.871208;37.626787
328395;8944;298;18;28;25;3;Южное Медведково;LINESTRING (37.626787 55.871208, 37.625613 55.87143);POINT (37.6262 55.8713);myData.biz;55.871208;37.626787;55.87143;37.625613
328396;6553;218;13;20;18;2;Южное Медведково;LINESTRING (37.630612 55.874862, 37.6307 55.875128);POINT (37.6307 55.875);myData.biz;55.874862;37.630612;55.875128;37.6307
328397;18036;601;37;57;51;7;Южное Медведково;LINESTRING (37.637629 55.872014, 37.63732 55.873101);POINT (37.6375 55.8726);myData.biz;55.872014;37.637629;55.873101;37.63732
328398;18036;601;37;57;51;7;Южное Медведково;LINESTRING (37.63732 55.873101, 37.636937 55.874405);POINT (37.6371 55.8738);myData.biz;55.873101;37.63732;55.874405;37.636937
328399;25087;836;51;79;71;10;Южное Медведково;LINESTRING (37.63916 55.87296, 37.639975 55.873049);POINT (37.6396 55.873);myData.biz;55.87296;37.63916;55.873049;37.639975
328400;2516;83;5;7;7;1;Южное Медведково;LINESTRING (37.630792 55.873869, 37.6308 55.874635);POINT (37.6308 55.8743);myData.biz;55.873869;37.630792;55.874635;37.6308
328401;6406;213;13;20;18;2;Южное Медведково;LINESTRING (37.6308 55.874635, 37.630983 55.874725);POINT (37.6309 55.8747);myData.biz;55.874635;37.6308;55.874725;37.630983
